selling_price,km_driven,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age
145.0,120.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,18
450.0,5.8,0,2,20.51,998.0,67.04,5,0,0,1,1,0,10
179.0,68.7,0,3,19.0,998.0,66.1,5,0,0,1,1,0,16
220.0,108.0,0,3,13.9,1599.0,103.2,5,0,0,1,1,0,19
500.0,40.0,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,6
190.0,100.0,0,2,17.8,1399.0,67.0,5,0,1,0,1,0,17
200.0,40.0,0,1,25.44,936.0,56.3,5,0,1,0,1,0,11
850.0,90.0,0,1,17.0,1497.0,121.36,5,0,0,1,1,0,8
270.0,60.0,0,2,16.47,1198.0,73.9,5,0,0,1,1,0,15
335.0,17.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,10
459.999,5.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,8
710.0,60.0,0,1,24.3,1248.0,88.5,5,0,1,0,1,0,9
330.0,140.0,0,2,26.59,1248.0,74.0,5,0,1,0,1,0,11
1515.0,15.0,0,1,17.1,1956.0,170.0,5,0,1,0,1,0,9
750.0,25.0,0,1,17.0,1198.0,108.5,5,0,0,1,1,0,8
160.0,50.0,0,2,16.2,995.0,62.1,5,0,0,1,1,0,10
215.0,60.0,0,2,25.44,936.0,56.3,5,0,1,0,1,0,10
60.0,40.0,0,2,25.4,624.0,38.0,4,0,0,1,1,0,14
480.0,72.0,0,1,19.1,1197.0,85.8,5,0,0,1,1,0,12
140.0,195.0,0,2,21.12,1248.0,88.8,5,0,1,0,1,0,14
200.0,70.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,14
400.0,83.0,0,1,23.08,1461.0,63.1,5,0,1,0,1,0,13
180.0,100.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,14
550.0,25.0,0,1,20.4,1197.0,81.8,5,0,0,1,1,0,11
550.0,50.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,10
550.0,67.0,0,1,20.77,1248.0,88.76,7,0,1,0,1,0,14
270.0,30.0,0,1,19.0,998.0,67.1,5,0,0,1,1,0,15
315.0,85.0,0,1,23.08,1461.0,63.12,5,0,1,0,1,0,13
875.0,25.0,0,1,16.55,2498.0,105.0,6,0,1,0,1,0,8
400.0,170.0,0,1,12.8,2494.0,102.0,8,0,1,0,1,0,19
540.0,110.0,0,1,14.0,2523.0,75.0,8,0,1,0,1,0,12
350.0,60.0,0,1,26.6,998.0,58.16,5,1,0,0,1,0,9
360.0,80.0,0,2,22.32,1582.0,126.32,5,0,1,0,1,0,15
300.0,31.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,12
350.0,100.0,0,1,24.0,1120.0,70.0,5,0,1,0,1,0,12
650.0,130.0,0,1,17.45,1493.0,100.0,7,0,1,0,1,0,10
350.0,20.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,10
700.0,60.0,0,1,22.77,1498.0,98.59,5,0,1,0,1,0,9
415.0,102.996,0,2,23.4,1248.0,74.0,5,0,1,0,1,0,13
1460.0,5.0,0,1,17.3,1497.0,121.0,7,0,1,0,1,0,7
830.0,35.0,0,1,21.5,1497.0,108.5,5,0,1,0,1,0,9
430.0,5.0,0,2,20.63,1198.0,67.0,5,0,0,1,1,0,8
850.0,60.0,0,1,22.77,1498.0,98.59,5,0,1,0,1,0,9
650.0,70.0,0,1,20.85,1197.0,83.14,5,0,0,1,1,0,9
120.0,120.0,0,2,16.8,1493.0,110.0,5,0,1,0,1,0,18
730.0,65.1,0,2,18.49,1493.0,100.0,7,0,1,0,1,0,10
525.0,20.0,1,1,20.89,1197.0,81.8,5,0,0,1,1,0,7
600.0,108.0,0,1,21.19,1396.0,88.73,5,0,1,0,1,0,11
500.0,15.0,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,7
150.0,77.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,17
409.999,18.5,0,1,20.51,998.0,67.04,5,0,0,1,1,0,11
625.0,120.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,10
290.0,15.2,0,1,25.17,799.0,53.3,5,0,0,1,1,0,11
500.0,35.0,0,1,17.3,1497.0,117.3,7,0,0,1,1,0,11
475.0,80.0,0,1,22.32,1582.0,126.32,5,0,1,0,1,0,15
190.0,70.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,13
750.0,80.0,0,2,15.1,2179.0,140.0,7,0,1,0,1,0,12
525.0,120.0,0,2,19.01,1461.0,108.5,5,0,1,0,1,0,12
495.0,82.0,0,3,17.3,1998.0,163.7,5,0,1,0,1,0,14
550.0,60.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,11
595.0,129.0,0,3,15.1,2179.0,140.0,7,0,1,0,1,0,14
550.0,67.0,0,1,21.2,1248.0,75.0,5,0,1,0,1,0,11
2000.0,120.0,0,1,13.0,2494.0,142.0,7,0,1,0,1,0,11
400.0,120.0,0,4,13.93,2179.0,138.03,7,0,1,0,1,0,16
500.0,96.5,0,1,20.5,1248.0,91.72,5,0,1,0,1,0,11
340.0,52.412,0,1,18.9,998.0,67.1,5,0,0,1,0,0,9
480.0,85.472,0,1,12.05,2179.0,120.0,8,0,1,0,0,0,14
480.0,87.452,0,2,22.77,1498.0,98.59,5,0,1,0,0,0,13
750.0,17.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,8
100.0,66.53,0,2,18.9,1061.0,67.0,5,0,0,1,1,0,18
290.0,40.0,0,1,18.5,1197.0,82.85,5,0,0,1,1,0,13
425.0,96.5,0,1,20.5,1248.0,91.72,5,0,1,0,1,0,11
285.0,79.0,0,1,16.8,1497.0,116.3,5,0,0,1,1,0,16
625.0,50.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,10
170.0,60.0,0,2,20.3,1248.0,75.0,5,0,1,0,1,0,14
459.999,35.0,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,8
450.0,120.0,0,1,20.5,1248.0,91.72,5,0,1,0,1,0,11
650.0,10.0,1,1,21.21,1197.0,81.8,5,0,0,1,1,0,7
600.0,15.0,0,1,17.19,1197.0,81.86,5,0,0,1,1,0,9
178.0,70.0,0,2,30.46,796.0,47.3,5,1,0,0,1,0,13
300.0,5.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,10
150.0,40.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,17
590.0,10.0,0,1,18.6,1197.0,81.86,5,0,0,1,1,0,7
310.0,25.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,10
400.0,53.0,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,9
520.0,110.0,0,2,12.05,2179.0,120.0,9,0,1,0,1,0,12
300.0,200.0,0,2,20.07,1461.0,75.0,8,0,1,0,1,0,13
1000.0,22.0,0,1,17.0,1197.0,110.0,5,0,0,1,1,0,7
65.0,70.0,0,4,18.9,998.0,67.1,5,0,0,1,1,0,23
509.999,75.0,0,2,25.8,1498.0,98.6,5,0,1,0,1,0,11
221.0,70.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,14
390.0,64.0,0,3,15.04,1598.0,103.2,5,0,0,1,1,0,12
350.0,60.0,0,1,11.96,1298.0,80.0,8,0,0,1,1,0,24
195.0,40.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,17
1750.0,110.0,1,2,12.07,2967.0,241.4,7,0,1,0,1,0,16
600.0,60.0,0,1,12.05,2179.0,120.0,8,0,1,0,1,0,13
615.0,72.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,11
350.0,70.0,0,2,21.9,1396.0,88.76,5,0,1,0,1,0,13
140.0,75.0,0,1,25.44,936.0,57.6,5,0,1,0,1,0,14
650.0,32.331,0,2,22.54,1396.0,88.73,5,0,1,0,1,0,9
1100.0,70.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,10
285.0,80.0,0,2,23.0,1396.0,90.0,5,0,1,0,1,0,16
190.0,20.0,0,2,18.0,995.0,62.0,5,0,0,1,1,0,15
350.0,110.0,0,1,16.95,1498.0,97.7,5,0,0,1,1,0,14
400.0,40.0,0,2,18.9,1197.0,82.0,5,0,0,1,1,0,12
2100.0,40.0,1,1,10.75,2694.0,163.7,7,0,0,1,1,0,10
434.999,90.0,0,2,18.6,1197.0,81.83,5,0,0,1,1,0,11
450.0,50.0,0,2,19.1,1197.0,85.8,5,0,0,1,1,0,12
45.0,137.0,0,1,18.5,796.0,53.0,5,0,0,1,1,0,25
450.0,60.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,11
580.0,30.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,9
900.0,98.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,10
750.0,50.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,10
140.0,120.0,0,3,19.09,1396.0,69.0,5,0,1,0,1,0,17
525.0,30.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,9
114.999,120.0,0,3,19.09,1396.0,69.0,5,0,1,0,1,0,17
399.0,40.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,10
275.0,90.0,0,2,19.0,1405.0,71.0,5,0,1,0,1,0,14
340.0,80.0,0,2,21.9,1396.0,90.0,5,0,1,0,1,0,15
222.0,120.0,0,1,21.1,814.0,55.2,5,0,0,0,1,0,14
850.0,200.0,1,1,11.18,2696.0,184.0,7,0,1,0,1,0,13
70.0,110.0,0,2,17.2,1396.0,53.5,5,0,1,0,1,0,19
430.0,38.0,0,2,23.84,1199.0,84.0,5,0,0,1,1,0,9
430.0,35.0,0,2,23.84,1199.0,84.0,5,0,0,1,1,0,9
320.0,70.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,12
500.0,120.0,0,2,21.8,1461.0,78.0,5,0,1,0,1,0,14
500.0,110.0,0,2,19.01,1461.0,108.45,5,0,1,0,1,0,14
229.999,140.0,0,1,18.4,1248.0,75.0,5,0,1,0,1,0,16
600.0,155.0,1,2,11.79,2179.0,120.0,8,0,1,0,1,0,17
500.0,80.0,0,2,23.08,1461.0,63.1,5,0,1,0,1,0,9
315.0,120.0,0,2,13.6,2523.0,63.0,7,0,1,0,1,0,16
265.0,80.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,15
350.0,110.0,0,2,25.83,1498.0,99.0,5,0,1,0,1,0,11
200.0,230.0,0,1,23.57,1396.0,70.0,5,0,1,0,1,0,14
114.999,172.0,0,2,17.88,1396.0,52.8,5,0,1,0,1,0,15
425.0,25.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,12
900.0,35.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,7
550.0,126.0,0,1,12.05,2179.0,120.0,7,0,1,0,1,0,12
900.0,30.0,0,1,25.5,1498.0,98.6,5,0,1,0,1,0,8
165.0,97.0,0,3,19.81,1086.0,68.05,5,0,0,1,1,0,15
850.0,120.0,1,1,19.08,1582.0,126.2,5,0,1,0,1,0,10
850.0,120.0,0,1,23.9,1582.0,126.32,5,0,1,0,1,0,10
550.0,80.0,0,2,16.55,2498.0,105.0,6,0,1,0,1,0,12
500.0,60.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,15
630.0,15.0,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,8
160.0,60.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,15
670.0,60.0,0,1,25.1,1498.0,98.6,5,0,1,0,1,0,11
430.0,90.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,12
375.0,30.0,0,1,19.1,1197.0,82.0,5,0,0,1,1,0,11
650.0,35.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,10
500.0,35.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,10
500.0,35.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,10
1350.0,25.0,0,1,16.0,2179.0,140.0,7,0,1,0,1,0,9
600.0,40.0,0,1,21.66,1498.0,108.62,5,0,1,0,1,0,8
1200.0,25.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,9
3750.0,56.0,1,1,11.2,2993.0,241.0,4,0,1,0,0,0,13
795.0,41.779,0,1,21.21,1197.0,81.8,5,0,0,1,0,0,8
625.0,54.0,0,1,18.7,1199.0,88.7,5,0,0,1,0,0,10
2900.0,31.0,1,1,13.0,2143.0,204.0,5,0,1,0,0,0,10
625.0,37.0,1,1,26.8,1248.0,74.0,5,0,1,0,1,0,9
440.0,90.0,1,2,18.1,1991.0,147.9,4,0,1,0,1,0,15
1400.0,13.534,0,1,14.28,1798.0,138.03,5,0,0,1,0,0,8
1450.0,7.0,1,2,14.53,1794.0,138.1,5,0,0,1,0,0,9
2700.0,23.0,1,1,17.9,2143.0,136.0,5,0,1,0,0,0,9
550.0,23.456,0,1,18.9,1197.0,82.0,5,0,0,1,0,0,9
1925.0,43.0,1,1,11.36,2755.0,171.5,8,0,1,0,0,0,7
1225.0,39.0,0,1,16.0,2179.0,140.0,7,0,1,0,0,0,11
700.0,15.0,0,1,17.5,1199.0,88.7,5,0,0,1,1,0,9
530.0,40.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,13
1900.0,5.0,1,1,17.8,1493.0,113.4,5,0,1,0,0,0,6
844.999,70.0,0,1,28.09,1248.0,88.5,5,0,1,0,0,0,9
650.0,99.0,1,1,21.66,1498.0,103.52,5,0,1,0,0,0,10
750.0,15.0,0,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
6000.0,28.156,1,1,17.09,2993.0,261.4,4,0,1,0,0,0,8
610.0,30.0,0,1,18.7,1199.0,88.7,5,0,0,1,0,0,11
150.0,70.0,0,1,18.6,1199.0,79.4,5,0,0,1,1,0,16
475.0,40.0,0,1,19.1,1197.0,85.8,5,0,0,1,1,0,12
375.0,136.5,0,4,12.7,2609.0,120.0,8,0,1,0,1,0,18
425.0,70.0,0,2,25.32,1198.0,77.0,6,0,1,0,1,0,10
800.0,90.0,0,2,25.1,1498.0,98.6,5,0,1,0,1,0,11
40.0,32.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,30
509.999,8.0,1,2,20.51,998.0,67.0,5,0,0,1,1,0,8
387.0,170.0,0,1,23.59,1364.0,67.04,5,0,1,0,1,0,11
235.0,25.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,12
95.0,120.0,0,4,12.2,1948.0,68.0,10,0,1,0,1,0,26
340.0,110.0,0,3,17.8,1248.0,75.0,5,0,1,0,1,0,16
1000.0,100.0,0,1,16.0,2179.0,140.0,7,0,1,0,1,0,10
160.0,115.0,0,2,13.8,1399.0,68.0,5,0,1,0,1,0,17
365.0,120.0,0,4,12.7,2609.0,120.0,8,0,1,0,1,0,18
300.0,265.0,0,2,20.86,1199.0,75.0,5,0,1,0,1,0,15
260.0,90.0,0,2,17.8,1248.0,75.0,5,0,1,0,1,0,18
860.0,40.0,1,1,18.2,1199.0,88.7,5,0,0,1,1,0,8
114.999,55.0,0,2,13.9,1599.0,103.2,5,0,0,1,1,0,18
100.0,90.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,19
565.0,111.0,0,1,20.34,1498.0,103.2,5,0,1,0,1,0,12
450.0,120.0,0,2,11.68,2498.0,112.0,7,0,1,0,1,0,13
625.0,15.0,0,1,21.4,1197.0,83.1,5,0,0,1,1,0,9
280.0,30.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,10
330.0,50.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,9
1300.0,40.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,11
65.0,50.0,0,2,15.3,1396.0,70.0,5,0,0,1,1,0,18
480.0,45.0,0,2,23.84,1199.0,84.0,5,0,0,1,1,0,8
400.0,35.0,0,2,27.28,1047.0,69.0,5,0,1,0,1,0,10
500.0,80.0,0,1,13.93,2179.0,138.0,7,0,1,0,1,0,17
320.0,120.0,0,1,11.68,2498.0,112.0,7,0,1,0,1,0,14
750.0,90.0,0,2,15.1,2179.0,140.0,7,0,1,0,1,0,12
620.0,100.0,0,1,16.5,1493.0,70.0,7,0,1,0,1,0,9
300.0,120.0,0,3,19.3,1248.0,73.9,5,0,1,0,1,0,15
1405.0,15.0,0,1,15.8,1591.0,121.3,5,0,0,1,1,0,8
282.0,15.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
700.0,15.0,1,1,21.21,1197.0,81.8,5,0,0,1,1,0,9
700.0,70.0,0,1,25.83,1498.0,99.0,5,0,1,0,1,0,9
600.0,135.0,0,1,22.77,1498.0,98.59,5,0,1,0,1,0,11
290.0,80.0,0,2,20.5,1598.0,103.5,5,0,1,0,1,0,14
430.0,80.0,1,2,18.1,1991.0,147.9,4,0,1,0,1,0,15
575.0,19.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,9
875.0,42.0,0,1,15.29,1591.0,121.3,5,0,0,1,1,0,9
180.0,77.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,16
229.999,120.0,0,1,23.2,1248.0,73.94,5,0,1,0,1,0,14
800.0,10.0,1,1,19.56,1197.0,81.8,5,0,0,1,1,0,7
60.0,110.0,0,3,16.5,995.0,63.0,5,0,0,1,1,0,17
150.0,110.0,0,1,15.0,1586.0,104.68,5,0,0,1,1,0,17
100.0,90.0,0,3,23.57,1396.0,70.0,5,0,1,0,1,0,19
900.0,90.0,0,1,15.29,1591.0,121.3,5,0,0,1,1,0,11
850.0,50.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,8
220.0,50.0,0,1,25.44,936.0,56.3,5,0,1,0,1,0,12
250.0,40.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,12
125.0,120.0,0,1,22.3,1248.0,74.0,5,0,1,0,1,0,14
1200.0,27.0,0,1,15.8,1591.0,121.3,5,0,0,1,1,0,8
250.0,100.0,0,1,23.57,1396.0,70.0,5,0,1,0,1,0,13
440.0,70.0,0,2,22.54,1396.0,88.73,5,0,1,0,1,0,12
400.0,40.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,9
50.0,62.0,0,1,16.1,796.0,37.0,4,0,0,1,1,0,24
1000.0,10.0,0,1,17.0,1591.0,121.3,5,0,0,1,1,0,8
600.0,160.0,0,1,25.1,1498.0,98.6,5,0,1,0,1,0,12
250.0,60.0,0,1,17.0,1197.0,80.0,5,0,0,1,1,0,16
310.0,110.0,0,1,13.6,2523.0,63.0,7,0,1,0,1,0,17
120.0,60.0,0,4,18.9,998.0,67.1,5,0,0,1,1,0,21
390.0,78.0,0,1,11.68,2498.0,112.0,7,0,1,0,1,0,12
458.0,30.0,0,1,20.3,1086.0,68.0,5,0,0,1,1,0,7
950.0,20.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,8
650.0,21.0,0,1,22.0,1197.0,81.8,5,0,0,1,1,0,9
400.0,70.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,13
400.0,70.0,1,2,18.9,1197.0,82.0,5,0,0,1,1,0,11
100.0,42.5,0,1,19.7,796.0,46.3,5,0,0,1,1,0,20
350.0,25.0,0,1,20.36,1197.0,78.9,5,0,0,1,1,0,14
450.0,80.0,0,2,13.7,2197.0,138.1,7,0,1,0,1,0,13
350.0,90.0,0,1,12.7,2609.0,116.6,8,0,1,0,1,0,20
250.0,80.0,0,4,22.07,1199.0,73.9,5,0,1,0,1,0,16
450.0,146.0,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,13
157.0,47.2,0,3,16.1,796.0,37.0,4,0,0,1,1,0,13
1500.0,60.0,0,1,15.1,2179.0,152.87,7,0,1,0,1,0,8
1500.0,60.0,0,1,15.1,2179.0,152.87,7,0,1,0,1,0,8
75.0,100.0,0,2,15.3,1193.0,65.3,5,0,0,1,1,0,19
280.0,100.0,0,2,14.8,2499.0,80.0,10,0,1,0,1,0,16
600.0,35.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,11
250.999,120.0,0,4,15.3,2956.0,83.8,7,0,1,0,1,0,14
350.0,80.0,0,2,12.5,1794.0,132.0,5,0,0,1,1,0,16
300.0,34.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,10
819.999,50.0,0,1,19.87,1461.0,83.8,5,0,1,0,1,0,9
409.999,100.0,0,2,19.61,1405.0,70.0,5,0,1,0,1,0,16
275.0,52.0,0,2,13.9,1599.0,103.2,5,0,0,1,1,0,18
497.0,110.0,0,1,20.77,1248.0,88.76,7,0,1,0,1,0,13
500.0,70.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,11
170.0,120.0,0,2,14.0,2523.0,83.0,7,0,1,0,1,0,20
515.0,68.609,0,1,22.7,1498.0,89.84,5,0,1,0,0,0,10
925.0,33.36,0,1,22.77,1498.0,98.59,5,0,1,0,0,0,8
1460.0,5.0,0,1,17.3,1497.0,121.0,7,0,1,0,1,0,7
2700.0,10.0,1,1,13.8,2999.0,174.57,7,0,1,0,1,0,7
830.0,35.0,0,1,21.5,1497.0,108.5,5,0,1,0,1,0,9
975.0,30.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,7
620.0,15.0,0,1,20.4,1194.0,94.93,5,0,0,1,1,0,8
860.0,14.317,0,1,14.23,1498.0,104.55,5,0,0,1,0,0,7
430.0,5.0,0,2,20.63,1198.0,67.0,5,0,0,1,1,0,8
1227.0,5.0,1,1,18.0,1497.0,117.6,5,0,0,1,1,0,7
860.0,28.0,0,1,17.8,1497.0,117.3,5,0,0,1,1,0,9
950.0,40.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,8
225.0,87.237,0,2,20.0,1399.0,68.05,5,0,1,0,0,0,14
500.0,99.5,0,3,11.5,1991.0,147.9,7,0,1,0,1,0,15
500.0,62.96,0,1,25.83,1498.0,99.0,5,0,1,0,0,0,9
1700.0,16.5,1,1,13.96,1451.0,141.0,5,0,0,1,0,0,7
545.0,110.0,0,1,20.77,1248.0,88.76,7,0,1,0,1,0,12
400.0,72.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,15
650.0,50.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,8
114.999,55.0,0,2,13.9,1599.0,103.2,5,0,0,1,1,0,18
562.0,60.0,0,1,27.39,1248.0,74.0,5,0,1,0,1,0,11
96.0,120.0,0,1,14.07,2956.0,83.1,7,0,1,0,1,0,24
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
155.0,100.0,0,3,14.8,1998.0,68.0,5,0,1,0,1,0,27
2711.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
590.0,80.0,0,1,25.01,1498.0,89.75,5,0,1,0,1,0,11
350.0,120.0,0,2,24.4,1120.0,71.0,5,0,1,0,1,0,10
484.999,30.0,0,1,20.89,1197.0,81.8,5,0,0,1,1,0,9
240.0,110.0,0,2,19.1,1405.0,70.0,5,0,1,0,1,0,11
500.0,219.0,0,2,12.8,2494.0,102.0,8,0,1,0,1,0,18
300.0,80.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
750.0,80.0,0,1,28.09,1248.0,88.5,5,0,1,0,1,0,10
574.0,35.0,0,2,20.85,1197.0,83.14,5,0,0,1,1,0,10
200.0,167.0,0,1,22.3,1248.0,88.8,5,0,1,0,1,0,13
1100.0,94.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,10
350.0,80.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,14
